"time" "obs"
"10245" 1983.27215182648 3.28
"10246" 1983.27307648402 3.28
"10247" 1983.27368150685 2.97
"10248" 1983.27548896499 2.81
"10249" 1983.27609589041 2.5
"10250" 1983.27727549467 2.5
"10251" 1983.27746575342 2.37
"10252" 1983.27817922374 2.37
"10253" 1983.27851407915 2.81
"10254" 1983.27918188737 2.37
"10255" 1983.27996004566 2.24
"10256" 1983.28074200913 2.81
"10257" 1983.28110540335 2.81
"10258" 1983.28156012177 2.66
"10259" 1983.28203006088 2.66
"10260" 1983.28287100457 2.37
"10261" 1983.28419140030 2.24
"10262" 1983.28536149163 1.98
"10263" 1983.28552701674 2.11
"10264" 1983.28779299848 1.85
"10265" 1983.28793378995 1.74
"10266" 1983.28816971081 1.74
"10267" 1983.28825342466 1.85
"10268" 1983.28913622527 1.85
"10269" 1983.29036339422 1.74
"10270" 1983.29058028919 1.63
"10271" 1983.29190829528 1.63
"10272" 1983.29272260274 1.51
"10273" 1983.29807077626 1.4
"10274" 1983.29826674277 1.29
"10275" 1983.29875761035 1.4
"10276" 1983.29890601218 1.29
"10277" 1983.29902016743 1.29
"10278" 1983.29916286149 1.63
"10279" 1983.29974885845 1.85
"10280" 1983.30000951294 2.5
"10281" 1983.30018074581 3.28
"10282" 1983.30033675799 6.1
"10283" 1983.30043759513 6.64
"10284" 1983.30075342466 5.25
"10285" 1983.30099124810 6.1
"10286" 1983.30130517504 5.08
"10287" 1983.30191210046 4.22
"10288" 1983.30266933029 3.75
"10289" 1983.30284056317 3.91
"10290" 1983.30310312024 3.6
"10291" 1983.30472031963 3.13
"10292" 1983.30486491629 3.44
"10293" 1983.30496385084 4.24
"10294" 1983.30517503805 7.87
"10295" 1983.30558789954 8.28
"10296" 1983.30573249619 7.26
"10297" 1983.30589421613 7.26
"10298" 1983.30609969559 6.27
"10299" 1983.30644216134 5.93
"10300" 1983.30824581431 4.74
"10301" 1983.30954337900 4.07
"10302" 1983.30971080670 4.22
"10303" 1983.31015030441 4.22
"10304" 1983.31036149163 3.91
"10305" 1983.31357115677 2.81
"10306" 1983.31388318113 2.81
"10307" 1983.31409817352 2.97
"10308" 1983.31442161339 2.81
"10309" 1983.31474695586 4.22
"10310" 1983.31492770167 4.24
"10311" 1983.31506468798 4.74
"10312" 1983.31520547945 4.91
"10313" 1983.31530821918 5.59
"10314" 1983.31544520548 5.59
"10315" 1983.31567541857 5.08
"10316" 1983.31583713851 5.59
"10317" 1983.3160064688 7.05
"10318" 1983.31633371385 5.93
"10319" 1983.31937785388 5.93
"10320" 1983.31964802131 7.26
"10321" 1983.319847793 7.26
"10322" 1983.31997716895 8.69
"10323" 1983.32016933029 9.33
"10324" 1983.32048325723 7.26
"10325" 1983.32091704718 7.05
"10326" 1983.32182648402 6.27
"10327" 1983.32254756469 5.59
"10328" 1983.32345700152 5.42
"10329" 1983.32399162862 4.91
"10330" 1983.32464611872 4.91
"10331" 1983.32536719939 4.24
"10332" 1983.32561834094 4.74
"10333" 1983.32577625571 4.74
"10334" 1983.32611111111 4.22
"10335" 1983.32642313546 4.22
"10336" 1983.32693683409 3.91
"10337" 1983.33185121766 2.81
"10338" 1983.33210806697 3.13
"10339" 1983.3323934551 4.74
"10340" 1983.33264649924 4.07
"10341" 1983.33304223744 3.6
"10342" 1983.33337519026 3.75
"10343" 1983.33371385084 3.44
"10344" 1983.33548135464 2.97
"10345" 1983.33826293760 2.81
"10346" 1983.34068302892 2.37
"10347" 1983.34136035008 2.37
"10348" 1983.34205098935 2.11
"10349" 1983.34405441400 2.11
"10350" 1983.34499048706 1.85
"10351" 1983.34717465753 1.85
"10352" 1983.34727929985 1.63
"10353" 1983.34780441400 1.74
"10354" 1983.34860730594 1.74
"10355" 1983.34885083714 1.98
"10356" 1983.34929794521 2.11
"10357" 1983.34966514460 1.85
"10358" 1983.35005327245 1.85
"10359" 1983.35035578387 1.74
"10360" 1983.35391171994 1.51
"10361" 1983.35410958904 1.74
"10362" 1983.35435502283 1.74
"10363" 1983.35569444444 1.51
"10364" 1983.3563413242 1.51
"10365" 1983.35672754947 1.74
"10366" 1983.3574238965 1.51
"10367" 1983.35826293760 1.51
"10368" 1983.35891362253 1.4
"10369" 1983.36077245053 1.4
"10370" 1983.36106544901 1.29
"10371" 1983.36164573820 1.29
"10372" 1983.36232305936 1.18
"10373" 1983.36244292237 1.29
"10374" 1983.36331050228 1.29
"10375" 1983.36371385084 1.18
"10376" 1983.36381849315 1.4
"10377" 1983.36395547945 1.51
"10378" 1983.36404490107 1.85
"10379" 1983.36422374429 2.24
"10380" 1983.36437785388 2.37
"10381" 1983.36461567732 2.24
"10382" 1983.36487062405 2.97
"10383" 1983.36503995434 3.13
"10384" 1983.36524353120 3.13
"10385" 1983.36559360731 3.91
"10386" 1983.36576864536 5.42
"10387" 1983.36597792998 5.93
"10388" 1983.36615487062 5.93
"10389" 1983.36675038052 5.08
"10390" 1983.36694063927 5.76
"10391" 1983.36720129376 5.93
"10392" 1983.36797945205 5.25
"10393" 1983.36842846271 5.76
"10394" 1983.36887937595 5.25
"10395" 1983.37155251142 4.22
"10396" 1983.37216894977 3.91
"10397" 1983.37273972603 3.91
"10398" 1983.37287290715 4.24
"10399" 1983.37296042618 4.74
"10400" 1983.37311453577 5.25
"10401" 1983.37333523592 5.25
"10402" 1983.37439878234 4.24
"10403" 1983.37486111111 3.91
"10404" 1983.37555555556 3.91
"10405" 1983.37583713851 5.76
"10406" 1983.37594368341 8.5
"10407" 1983.37597983257 9.55
"10408" 1983.37608066971 9.97
"10409" 1983.37613964992 12.1
"10410" 1983.3762956621 12.3
"10411" 1983.37643835616 12.6
"10412" 1983.37646499239 13.1
"10413" 1983.37670852359 15.5
"10414" 1983.37688165906 13.9
"10415" 1983.37718036530 19.5
"10416" 1983.37758561644 12.6
"10417" 1983.37766933029 11
"10418" 1983.37927511416 8.5
"10419" 1983.37970129376 7.87
"10420" 1983.37999429224 7.87
"10421" 1983.38066210046 6.64
"10422" 1983.38166666667 6.1
"10423" 1983.38302891933 4.91
"10424" 1983.38683789954 3.75
"10425" 1983.38703006088 4.24
"10426" 1983.38733447489 6.46
"10427" 1983.38755517504 8.91
"10428" 1983.38771689498 8.5
"10429" 1983.38800228311 6.44
"10430" 1983.38884512938 5.25
"10431" 1983.39012557078 4.91
"10432" 1983.39095319635 4.39
"10433" 1983.39236491629 4.24
"10434" 1983.39563546423 3.6
"10435" 1983.39594368341 3.6
"10436" 1983.39639269406 4.07
"10437" 1983.39663432268 4.22
"10438" 1983.39709474886 4.07
"10439" 1983.3974695586 4.56
"10440" 1983.39804794521 5.76
"10441" 1983.39840943683 5.25
"10442" 1983.39952245053 4.56
"10443" 1983.40035578387 4.56
"10444" 1983.40265981735 3.91
"10445" 1983.41035197869 2.37
"10446" 1983.41259893455 2.24
"10447" 1983.41336377473 1.98
"10448" 1983.41520738204 1.98
"10449" 1983.41696917808 1.74
"10450" 1983.41710235921 1.85
"10451" 1983.41858066971 1.85
"10452" 1983.41876902588 1.74
"10453" 1983.41904490107 1.74
"10454" 1983.41928082192 1.98
"10455" 1983.41951484018 1.98
"10456" 1983.41988394216 1.85
"10457" 1983.42132420091 1.63
"10458" 1983.42149543379 1.51
"10459" 1983.42333904110 1.51
"10460" 1983.42375761035 1.4
"10461" 1983.42408675799 1.4
"10462" 1983.42418569254 1.29
"10463" 1983.42528729072 1.29
"10464" 1983.42548325723 1.4
"10465" 1983.42602929985 1.4
"10466" 1983.4261738965 1.29
"10467" 1983.42685882801 1.18
"10468" 1983.42977929985 1.18
"10469" 1983.42998287671 1.07
"10470" 1983.43179033486 1.07
"10471" 1983.43199961948 0.973
"10472" 1983.43449581431 0.973
"10473" 1983.43502092846 0.877
"10474" 1983.43742579909 0.877
"10475" 1983.43793569254 0.78
"10476" 1983.43883371385 0.78
"10477" 1983.43897070015 0.877
"10478" 1983.43999048706 0.877
"10479" 1983.44071347032 0.698
"10480" 1983.44151445967 0.698
"10481" 1983.44167617960 0.78
"10482" 1983.4426217656 0.78
"10483" 1983.44332572298 0.698
"10484" 1983.44422945205 0.698
"10485" 1983.44435502283 0.78
"10486" 1983.4451217656 0.78
"10487" 1983.44530060883 0.698
"10488" 1983.44810121766 0.698
"10489" 1983.44868340944 0.615
"10490" 1983.44962328767 0.615
"10491" 1983.44973363775 0.698
"10492" 1983.45094178082 0.698
"10493" 1983.45140981735 0.615
"10494" 1983.45336567732 0.615
"10495" 1983.45393645358 0.542
"10496" 1983.45515601218 0.542
"10497" 1983.45535578387 0.615
"10498" 1983.45647070015 0.615
"10499" 1983.45700532725 0.542
"10500" 1983.45792427702 0.542
"10501" 1983.45812975647 0.615
"10502" 1983.45908105023 0.615
"10503" 1983.45987252664 0.474
"10504" 1983.46063546423 0.474
"10505" 1983.46081621005 0.542
"10506" 1983.46239726027 0.542
"10507" 1983.46261605784 0.474
"10508" 1983.46352549467 0.474
"10509" 1983.46372526636 0.542
"10510" 1983.46467085236 0.542
"10511" 1983.46526826484 0.474
"10512" 1983.47178843227 0.405
"10513" 1983.47264649924 0.474
"10514" 1983.47298896499 0.542
"10515" 1983.48359398782 0.405
"10516" 1983.48450532725 0.352
"10517" 1983.48713850837 0.405
"10518" 1983.48722983257 0.698
"10519" 1983.48732496195 0.78
"10520" 1983.48744292237 0.973
"10521" 1983.48780251142 0.698
"10522" 1983.48847222222 0.542
"10523" 1983.48894216134 0.474
"10524" 1983.48962138508 0.474
"10525" 1983.49007800609 0.405
"10526" 1983.49096270928 0.405
"10527" 1983.49109969559 0.542
"10528" 1983.49170281583 0.474
"10529" 1983.49249809741 0.474
"10530" 1983.49269406393 0.352
"10531" 1983.49778729072 0.352
"10532" 1983.49818873668 0.299
"10533" 1983.49903538813 0.299
"10534" 1983.49919901065 0.352
"10535" 1983.50070585997 0.352
"10536" 1983.50083523592 0.299
"10537" 1983.50180936073 0.299
"10538" 1983.50198249619 0.352
"10539" 1983.50271879756 0.352
"10540" 1983.50283485540 0.299
"10541" 1983.50738203957 0.246
"10542" 1983.50754756469 0.299
"10543" 1983.50801560122 0.299
"10544" 1983.50811073059 0.352
"10545" 1983.50895167428 0.352
"10546" 1983.50962328767 0.299
"10547" 1983.5099543379 0.246
"10548" 1983.51008371385 0.299
"10549" 1983.51152777778 0.299
"10550" 1983.51403538813 0.352
"10551" 1983.51403919330 0.405
"10552" 1983.51406582953 0.78
"10553" 1983.51409817352 1.4
"10554" 1983.51413051750 2.11
"10555" 1983.51423706240 1.4
"10556" 1983.51430936073 0.973
"10557" 1983.51433980213 1.4
"10558" 1983.51440829528 2.5
"10559" 1983.51448439878 4.07
"10560" 1983.51467656012 2.5
"10561" 1983.51475266362 1.98
"10562" 1983.51489155251 1.51
"10563" 1983.51502663623 1.29
"10564" 1983.51550038052 0.973
"10565" 1983.51619101979 0.78
"10566" 1983.51774162861 0.542
"10567" 1983.51953576865 0.474
"10568" 1983.52080098935 0.352
"10569" 1983.52125570776 0.352
"10570" 1983.52140410959 0.405
"10571" 1983.52190068493 0.405
"10572" 1983.52210806697 0.352
"10573" 1983.52593417047 0.299
"10574" 1983.53105974125 0.299
"10575" 1983.53107496195 0.246
"10576" 1983.53110920852 0.169
"10577" 1983.53112442922 0.148
"10578" 1983.53120243531 0.169
"10579" 1983.5312804414 0.208
"10580" 1983.53204908676 0.246
"10581" 1983.53214611872 0.405
"10582" 1983.53223173516 0.299
"10583" 1983.53318493151 0.299
"10584" 1983.53345319635 0.246
"10585" 1983.53372716895 0.246
"10586" 1983.53380327245 0.169
"10587" 1983.53383942161 0.148
"10588" 1983.53392313546 0.169
"10589" 1983.53400494673 0.208
"10590" 1983.53483447489 0.208
"10591" 1983.53573249619 0.246
"10592" 1983.53772450533 0.246
"10593" 1983.53780441400 0.405
"10594" 1983.53917998478 0.246
"10595" 1983.53926750381 0.169
"10596" 1983.53931126332 0.148
"10597" 1983.53938165906 0.169
"10598" 1983.53945395738 0.208
"10599" 1983.54028919330 0.208
"10600" 1983.54032914764 0.246
"10601" 1983.54041095890 0.352
"10602" 1983.54054223744 0.246
"10603" 1983.54112442922 0.246
"10604" 1983.54121004566 0.169
"10605" 1983.54137747336 0.208
"10606" 1983.54561834094 0.208
"10607" 1983.54565258752 0.246
"10608" 1983.54572298326 0.352
"10609" 1983.54590372907 0.246
"10610" 1983.54671613394 0.246
"10611" 1983.54742009132 0.169
"10612" 1983.5475304414 0.127
"10613" 1983.54768455099 0.169
"10614" 1983.54835426180 0.169
"10615" 1983.54852549467 0.208
"10616" 1983.56880136986 0.208
"10617" 1983.57106735160 0.169
"10618" 1983.57480213090 0.169
"10619" 1983.57988394216 0.148
"10620" 1983.60821347032 0.148
"10621" 1983.60831430746 0.127
"10622" 1983.6086738965 0.148
"10623" 1983.60876141553 0.169
"10624" 1983.60894977169 0.169
"10625" 1983.61107876712 0.148
"10626" 1983.61113203957 0.127
"10627" 1983.61118531202 0.114
"10628" 1983.61122716895 0.127
"10629" 1983.61127092846 0.148
"10630" 1983.61137747336 0.148
"10631" 1983.61142503805 0.169
"10632" 1983.61147260274 0.208
"10633" 1983.61186834094 0.169
"10634" 1983.61226407915 0.148
"10635" 1983.62359589041 0.148
"10636" 1983.62411149163 0.127
"10637" 1983.62424467275 0.088
"10638" 1983.62433028919 0.114
"10639" 1983.62540144597 0.127
"10640" 1983.62556316591 0.148
"10641" 1983.62712709285 0.148
"10642" 1983.62722412481 0.169
"10643" 1983.6274847793 0.148
"10644" 1983.62750380517 0.169
"10645" 1983.62754375951 0.246
"10646" 1983.62760464231 0.405
"10647" 1983.62792237443 0.352
"10648" 1983.62863964992 0.246
"10649" 1983.62941971081 0.169
"10650" 1983.62984018265 0.148
"10651" 1983.63029490107 0.169
"10652" 1983.63043949772 0.127
"10653" 1983.63092275495 0.169
"10654" 1983.63239916286 0.148
"10655" 1983.63300989346 0.148
"10656" 1983.63314687976 0.127
"10657" 1983.63335806697 0.127
"10658" 1983.63352739726 0.169
"10659" 1983.63623668189 0.127
"10660" 1983.63647640791 0.148
"10661" 1983.63772450533 0.127
"10662" 1983.63824771690 0.148
"10663" 1983.64416095890 0.148
"10664" 1983.64426940639 0.169
"10665" 1983.64439878234 0.148
"10666" 1983.64464231355 0.148
"10667" 1983.64465753425 0.169
"10668" 1983.64468797565 0.246
"10669" 1983.64474885845 0.474
"10670" 1983.64487633181 0.474
"10671" 1983.64492009132 0.405
"10672" 1983.64500951294 0.299
"10673" 1983.64538051750 0.352
"10674" 1983.64563926941 0.299
"10675" 1983.64589802131 0.299
"10676" 1983.64610920852 0.246
"10677" 1983.64632229833 0.208
"10678" 1983.64633942161 0.246
"10679" 1983.64639269406 0.405
"10680" 1983.64648021309 0.78
"10681" 1983.64655060883 1.18
"10682" 1983.64670852359 1.29
"10683" 1983.64684170472 1.07
"10684" 1983.64719368341 0.542
"10685" 1983.64724315068 0.352
"10686" 1983.64729071537 0.405
"10687" 1983.64738584475 0.542
"10688" 1983.64777207002 0.405
"10689" 1983.64943683409 0.299
"10690" 1983.64948249619 0.246
"10691" 1983.64952815830 0.208
"10692" 1983.64972031963 0.246
"10693" 1983.64979832572 0.405
"10694" 1983.64992579909 0.246
"10695" 1983.65075722983 0.299
"10696" 1983.65205479452 0.246
"10697" 1983.65216514460 0.169
"10698" 1983.65222031963 0.148
"10699" 1983.65233066971 0.169
"10700" 1983.65242009132 0.246
"10701" 1983.65251141553 0.352
"10702" 1983.65266552511 0.246
"10703" 1983.65340182648 0.246
"10704" 1983.65441590563 0.208
"10705" 1983.65464231355 0.169
"10706" 1983.65473363775 0.127
"10707" 1983.65484018265 0.169
"10708" 1983.65533105023 0.148
"10709" 1983.65535768645 0.169
"10710" 1983.65543759513 0.299
"10711" 1983.65551940639 0.246
"10712" 1983.65560121766 0.208
"10713" 1983.6561738965 0.169
"10714" 1983.65629756469 0.127
"10715" 1983.65656963470 0.169
"10716" 1983.65917998478 0.169
"10717" 1983.65936263318 0.208
"10718" 1983.66082572298 0.208
"10719" 1983.66087709285 0.246
"10720" 1983.66097983257 0.352
"10721" 1983.66113964992 0.246
"10722" 1983.66175038052 0.246
"10723" 1983.66308219178 0.208
"10724" 1983.66312595129 0.169
"10725" 1983.66321347032 0.127
"10726" 1983.66340943683 0.169
"10727" 1983.66349505327 0.299
"10728" 1983.66360730594 0.246
"10729" 1983.6637195586 0.208
"10730" 1983.66401255708 0.208
"10731" 1983.66426179604 0.169
"10732" 1983.66785578387 0.169
"10733" 1983.66808409437 0.148
"10734" 1983.66809170472 0.169
"10735" 1983.66810882801 0.246
"10736" 1983.66813546423 0.405
"10737" 1983.66817732116 0.78
"10738" 1983.66818493151 0.877
"10739" 1983.66823630137 0.615
"10740" 1983.66827054795 0.474
"10741" 1983.66832191781 0.78
"10742" 1983.66842846271 0.698
"10743" 1983.66854071537 0.78
"10744" 1983.66865106545 0.78
"10745" 1983.66909817352 0.542
"10746" 1983.66955289193 0.405
"10747" 1983.6698021309 0.405
"10748" 1983.66997146119 0.352
"10749" 1983.67011605784 0.352
"10750" 1983.67016362253 0.405
"10751" 1983.67030060883 0.615
"10752" 1983.67040144597 0.615
"10753" 1983.67044901065 1.07
"10754" 1983.67052511416 1.98
"10755" 1983.67081811263 1.85
"10756" 1983.67117199391 1.29
"10757" 1983.67152016743 0.973
"10758" 1983.67270167428 0.615
"10759" 1983.67358828006 0.405
"10760" 1983.6739935312 0.405
"10761" 1983.67410007610 0.299
"10762" 1983.67471080670 0.299
"10763" 1983.67483828006 0.352
"10764" 1983.67540715373 0.352
"10765" 1983.67552701674 0.246
"10766" 1983.67613013699 0.299
"10767" 1983.67628995434 0.246
"10768" 1983.68084855403 0.246
"10769" 1983.68150684931 0.169
"10770" 1983.68349124810 0.169
"10771" 1983.68363964992 0.208
"10772" 1983.68390601218 0.246
"10773" 1983.68501331811 0.208
"10774" 1983.68513888889 0.169
"10775" 1983.68550608828 0.169
"10776" 1983.68567541857 0.208
"10777" 1983.68664764079 0.208
"10778" 1983.68735540335 0.169
"10779" 1983.69019596651 0.169
"10780" 1983.69037100457 0.148
"10781" 1983.69093607306 0.148
"10782" 1983.69107115677 0.169
"10783" 1983.69165144597 0.208
"10784" 1983.69298325723 0.208
"10785" 1983.69326674277 0.169
"10786" 1983.69443112633 0.169
"10787" 1983.69445966514 0.246
"10788" 1983.69449961948 0.405
"10789" 1983.69456621005 0.78
"10790" 1983.69459284627 0.973
"10791" 1983.69488964992 1.51
"10792" 1983.69503805175 1.51
"10793" 1983.69555555556 0.877
"10794" 1983.69637366819 0.615
"10795" 1983.69664573820 0.542
"10796" 1983.69691400304 0.542
"10797" 1983.69709474886 0.474
"10798" 1983.69823439878 0.474
"10799" 1983.69854452055 0.405
"10800" 1983.69997907154 0.352
"10801" 1983.70065639269 0.474
"10802" 1983.70272260274 0.352
"10803" 1983.70428652968 0.352
"10804" 1983.70435312024 0.246
"10805" 1983.70438546423 0.208
"10806" 1983.70470129376 0.246
"10807" 1983.70473363775 0.474
"10808" 1983.70479071537 0.405
"10809" 1983.70490296804 0.299
"10810" 1983.70618531202 0.299
"10811" 1983.70699961948 0.246
"10812" 1983.70712709285 0.208
"10813" 1983.70734969559 0.208
"10814" 1983.70743531202 0.299
"10815" 1983.70787671233 0.246
"10816" 1983.70907914764 0.246
"10817" 1983.70922374429 0.352
"10818" 1983.70974695586 0.299
"10819" 1983.7100913242 0.352
"10820" 1983.71011415525 0.405
"10821" 1983.71015981735 0.542
"10822" 1983.71030060883 0.405
"10823" 1983.711402207 0.405
"10824" 1983.71158295282 0.474
"10825" 1983.71191210046 0.474
"10826" 1983.71256849315 0.405
"10827" 1983.71322869102 0.542
"10828" 1983.71345129376 0.78
"10829" 1983.71374619483 1.18
"10830" 1983.71396308980 1.29
"10831" 1983.71426560122 0.973
"10832" 1983.71455479452 0.973
"10833" 1983.71556887367 0.78
"10834" 1983.71671993912 0.615
"10835" 1983.71690258752 0.542
"10836" 1983.71820205479 0.474
"10837" 1983.71924847793 0.474
"10838" 1983.71965753425 0.405
"10839" 1983.72056316591 0.405
"10840" 1983.72072488584 0.246
"10841" 1983.72094368341 0.299
"10842" 1983.72102359209 0.474
"10843" 1983.72116248097 0.352
"10844" 1983.72503424658 0.352
"10845" 1983.73251712329 0.246
"10846" 1983.73393645358 0.208
"10847" 1983.74137937595 0.208
"10848" 1983.74149543379 0.169
"10849" 1983.74176369863 0.208
"10850" 1983.74310502283 0.169
"10851" 1983.74314497717 0.246
"10852" 1983.74318302892 0.352
"10853" 1983.74345890411 0.246
"10854" 1983.74359589041 0.208
"10855" 1983.74540715373 0.208
"10856" 1983.74547945206 0.169
"10857" 1983.74568873668 0.169
"10858" 1983.74579147641 0.246
"10859" 1983.74605403349 0.208
"10860" 1983.74752283105 0.208
"10861" 1983.74843797565 0.169
"10862" 1983.74852739726 0.208
"10863" 1983.75142694064 0.169
"10864" 1983.75155251142 0.208
"10865" 1983.75207762557 0.208
"10866" 1983.75221080670 0.169
"10867" 1983.7551826484 0.169
"10868" 1983.75521118721 0.246
"10869" 1983.75525304414 0.405
"10870" 1983.75528158295 0.542
"10871" 1983.75535388128 0.405
"10872" 1983.75546232877 0.246
"10873" 1983.75576103501 0.208
"10874" 1983.75582001522 0.169
"10875" 1983.75588089802 0.148
"10876" 1983.75652777778 0.148
"10877" 1983.75666666667 0.169
"10878" 1983.75901255708 0.169
"10879" 1983.75922945205 0.148
"10880" 1983.75942922374 0.169
"10881" 1983.76153538813 0.169
"10882" 1983.76171613394 0.148
"10883" 1983.76205859970 0.148
"10884" 1983.76225646880 0.169
"10885" 1983.76389269406 0.169
"10886" 1983.76409817352 0.148
"10887" 1983.76528348554 0.148
"10888" 1983.76598554033 0.169
"10889" 1983.76863203957 0.169
"10890" 1983.76880517504 0.299
"10891" 1983.76892694064 0.246
"10892" 1983.76905060883 0.208
"10893" 1983.76947108067 0.148
"10894" 1983.77124619482 0.169
"10895" 1983.77814117199 0.169
"10896" 1983.77835235921 0.148
"10897" 1983.77851598174 0.148
"10898" 1983.77861111111 0.169
"10899" 1983.77870624049 0.208
"10900" 1983.77906202435 0.169
"10901" 1983.77926750381 0.169
"10902" 1983.78135844749 0.148
"10903" 1983.7814174277 0.169
"10904" 1983.7814783105 0.208
"10905" 1983.78275684932 0.169
"10906" 1983.78403538813 0.148
"10907" 1983.78416286149 0.169
"10908" 1983.78674086758 0.148
"10909" 1983.78675228311 0.169
"10910" 1983.78678272451 0.299
"10911" 1983.78692161339 0.246
"10912" 1983.78730593607 0.208
"10913" 1983.78868721461 0.208
"10914" 1983.78871385084 0.246
"10915" 1983.78876902588 0.352
"10916" 1983.7888108828 0.405
"10917" 1983.78922184170 1.07
"10918" 1983.78932838661 1.07
